2.704758048057556152e-01 -4.584193527698516846e-01 -2.101584821939468384e-01
3.215883374214172363e-01 -4.525548815727233887e-01 -2.570022344589233398e-01
3.265087306499481201e-01 -4.518696665763854980e-01 -2.563288509845733643e-01
3.299497961997985840e-01 -4.518562257289886475e-01 -2.558571696281433105e-01
3.341177105903625488e-01 -4.518430531024932861e-01 -2.554294168949127197e-01
3.393120467662811279e-01 -4.518265128135681152e-01 -2.526794075965881348e-01
3.429173529148101807e-01 -4.518329501152038574e-01 -2.510968148708343506e-01
3.445431292057037354e-01 -4.523878693580627441e-01 -2.510202229022979736e-01
3.459216952323913574e-01 -4.527515470981597900e-01 -2.464579492807388306e-01
3.467500209808349609e-01 -4.536891579627990723e-01 -2.301285415887832642e-01
3.458588421344757080e-01 -4.557112157344818115e-01 -2.238774895668029785e-01
3.445378839969635010e-01 -4.573043584823608398e-01 -2.197320908308029175e-01
3.434714078903198242e-01 -4.580787122249603271e-01 -2.167834639549255371e-01
3.428920209407806396e-01 -4.601276814937591553e-01 -2.166855782270431519e-01
3.387433588504791260e-01 -4.625065624713897705e-01 -2.167885899543762207e-01
3.248757719993591309e-01 -4.653241336345672607e-01 -2.236730605363845825e-01
3.090145587921142578e-01 -4.687975943088531494e-01 -2.327684164047241211e-01
2.889851629734039307e-01 -4.743684232234954834e-01 -2.388948053121566772e-01
2.700791656970977783e-01 -4.777671396732330322e-01 -2.441199272871017456e-01
2.526919245719909668e-01 -4.797562956809997559e-01 -2.493459582328796387e-01
2.330927401781082153e-01 -4.819854199886322021e-01 -2.540490031242370605e-01
2.074284553527832031e-01 -4.856170415878295898e-01 -2.593556046485900879e-01
1.824126988649368286e-01 -4.858301579952239990e-01 -2.653915584087371826e-01
1.557206511497497559e-01 -4.856748580932617188e-01 -2.747232615947723389e-01
1.295135915279388428e-01 -4.854542911052703857e-01 -2.825888991355895996e-01
1.026545241475105286e-01 -4.852524399757385254e-01 -2.904925048351287842e-01
8.158101886510848999e-02 -4.850194156169891357e-01 -2.957201004028320312e-01
6.015565991401672363e-02 -4.847915470600128174e-01 -3.007989823818206787e-01
4.133651405572891235e-02 -4.846760332584381104e-01 -3.098015785217285156e-01
2.818064577877521515e-02 -4.842140674591064453e-01 -3.119854927062988281e-01
1.069238875061273575e-02 -4.834710061550140381e-01 -3.134710192680358887e-01
-1.695696846581995487e-03 -4.824434518814086914e-01 -3.132535815238952637e-01
