1.683034598827362061e-01 -4.307565391063690186e-01 1.246893964707851410e-02
1.738663017749786377e-01 -4.306957423686981201e-01 -1.607222482562065125e-02
1.749637275934219360e-01 -4.311098456382751465e-01 -2.254841662943363190e-02
1.759951114654541016e-01 -4.314925372600555420e-01 -2.395580522716045380e-02
1.769552826881408691e-01 -4.318443834781646729e-01 -2.371487952768802643e-02
1.782118976116180420e-01 -4.321614205837249756e-01 -2.518247626721858978e-02
1.796822100877761841e-01 -4.324512481689453125e-01 -2.589906379580497742e-02
1.803251355886459351e-01 -4.326951205730438232e-01 -2.566727437078952789e-02
1.809767186641693115e-01 -4.330027103424072266e-01 -2.579928375780582428e-02
1.816873699426651001e-01 -4.333601593971252441e-01 -2.561846189200878143e-02
1.826103031635284424e-01 -4.338234961032867432e-01 -2.530857175588607788e-02
1.832473725080490112e-01 -4.341592490673065186e-01 -2.512940391898155212e-02
1.839710325002670288e-01 -4.345938563346862793e-01 -2.486045286059379578e-02
1.844164878129959106e-01 -4.352956116199493408e-01 -2.467608079314231873e-02
1.849723309278488159e-01 -4.363016784191131592e-01 -2.449086122214794159e-02
1.855489611625671387e-01 -4.375977516174316406e-01 -2.420999109745025635e-02
1.858121901750564575e-01 -4.387030899524688721e-01 -2.409138716757297516e-02
1.860177963972091675e-01 -4.399271607398986816e-01 -2.403663843870162964e-02
1.863173842430114746e-01 -4.408157765865325928e-01 -2.452557347714900970e-02
1.870038360357284546e-01 -4.416134953498840332e-01 -2.542372420430183411e-02
1.877581030130386353e-01 -4.421414732933044434e-01 -2.578487433493137360e-02
1.885503828525543213e-01 -4.425820708274841309e-01 -2.598869986832141876e-02
1.892177015542984009e-01 -4.428025484085083008e-01 -2.932774648070335388e-02
1.895261257886886597e-01 -4.430012106895446777e-01 -3.408272191882133484e-02
1.897886246442794800e-01 -4.431928992271423340e-01 -3.795013576745986938e-02
1.900476366281509399e-01 -4.433781206607818604e-01 -4.241706058382987976e-02
1.903320997953414917e-01 -4.435753524303436279e-01 -4.585908725857734680e-02
1.905099600553512573e-01 -4.437609314918518066e-01 -4.882736876606941223e-02
1.904387176036834717e-01 -4.439260363578796387e-01 -5.342168733477592468e-02
1.904145926237106323e-01 -4.440245032310485840e-01 -5.606867745518684387e-02
1.903562843799591064e-01 -4.442754685878753662e-01 -5.856317654252052307e-02
1.903137862682342529e-01 -4.445264339447021484e-01 -6.047080084681510925e-02
1.902316808700561523e-01 -4.448395967483520508e-01 -6.233048066496849060e-02
1.901857554912567139e-01 -4.450477063655853271e-01 -6.425370275974273682e-02
1.901175230741500854e-01 -4.454239308834075928e-01 -6.486859172582626343e-02
1.900391131639480591e-01 -4.455460906028747559e-01 -6.836627423763275146e-02
1.899559646844863892e-01 -4.457373321056365967e-01 -6.956760585308074951e-02
1.898846775293350220e-01 -4.458234608173370361e-01 -7.098090648651123047e-02
1.898277997970581055e-01 -4.457877576351165771e-01 -7.534065097570419312e-02
1.897802501916885376e-01 -4.458997845649719238e-01 -7.598305493593215942e-02
1.898415237665176392e-01 -4.458544552326202393e-01 -7.685324549674987793e-02
1.897672414779663086e-01 -4.460236132144927979e-01 -7.630930095911026001e-02
1.896947175264358521e-01 -4.459750652313232422e-01 -7.738594710826873779e-02
1.896655559539794922e-01 -4.459415078163146973e-01 -7.790674269199371338e-02
1.895967274904251099e-01 -4.461874961853027344e-01 -7.956086099147796631e-02
1.895417124032974243e-01 -4.462790191173553467e-01 -8.196565508842468262e-02
1.894687116146087646e-01 -4.463070631027221680e-01 -8.337324857711791992e-02
1.893524676561355591e-01 -4.463616907596588135e-01 -8.263116329908370972e-02
1.891690641641616821e-01 -4.463276565074920654e-01 -8.206152915954589844e-02
1.891122907400131226e-01 -4.463044106960296631e-01 -8.025482296943664551e-02
1.890944093465805054e-01 -4.462578892707824707e-01 -7.851481437683105469e-02
1.890556514263153076e-01 -4.462789297103881836e-01 -7.694188505411148071e-02
1.890563368797302246e-01 -4.462065100669860840e-01 -7.671086490154266357e-02
1.892373710870742798e-01 -4.461731612682342529e-01 -7.527983188629150391e-02
1.892389953136444092e-01 -4.461258947849273682e-01 -7.389119267463684082e-02
1.892209351062774658e-01 -4.459998011589050293e-01 -7.259444892406463623e-02
1.893341690301895142e-01 -4.459467232227325439e-01 -7.126592099666595459e-02
1.895525753498077393e-01 -4.457607269287109375e-01 -7.042121142148971558e-02
1.896189898252487183e-01 -4.457241296768188477e-01 -6.928678601980209351e-02
1.897436678409576416e-01 -4.455334246158599854e-01 -6.820379942655563354e-02
1.899933069944381714e-01 -4.454936683177947998e-01 -6.805136054754257202e-02
1.902256309986114502e-01 -4.454628825187683105e-01 -6.768798828125000000e-02
