2.617047727108001709e-01 -4.067707657814025879e-01 -1.504683643579483032e-01
3.003280758857727051e-01 -4.012907743453979492e-01 -1.963832378387451172e-01
3.035386502742767334e-01 -4.006168842315673828e-01 -1.966850757598876953e-01
3.059610724449157715e-01 -4.006227850914001465e-01 -1.963345408439636230e-01
3.095751106739044189e-01 -4.007188081741333008e-01 -1.959018260240554810e-01
3.132170736789703369e-01 -4.007657468318939209e-01 -1.943306922912597656e-01
3.160182535648345947e-01 -4.008726477622985840e-01 -1.934989243745803833e-01
3.184982538223266602e-01 -4.025782346725463867e-01 -1.926975548267364502e-01
3.200408518314361572e-01 -4.030542671680450439e-01 -1.902465224266052246e-01
3.211477994918823242e-01 -4.039778709411621094e-01 -1.788478791713714600e-01
3.211054503917694092e-01 -4.062900841236114502e-01 -1.727885454893112183e-01
3.204210698604583740e-01 -4.077762365341186523e-01 -1.687676459550857544e-01
3.196582198143005371e-01 -4.085906147956848145e-01 -1.660643517971038818e-01
3.190751671791076660e-01 -4.099820554256439209e-01 -1.659333556890487671e-01
3.177130818367004395e-01 -4.112943708896636963e-01 -1.667127013206481934e-01
3.109867870807647705e-01 -4.131815433502197266e-01 -1.744728535413742065e-01
3.024853169918060303e-01 -4.153995513916015625e-01 -1.861810088157653809e-01
2.882674932479858398e-01 -4.185222089290618896e-01 -1.954178363084793091e-01
2.752394974231719971e-01 -4.203709065914154053e-01 -2.039055079221725464e-01
2.627938985824584961e-01 -4.211809039115905762e-01 -2.120620906352996826e-01
2.493412792682647705e-01 -4.225297868251800537e-01 -2.174731791019439697e-01
2.319585084915161133e-01 -4.247952699661254883e-01 -2.229564785957336426e-01
2.117354869842529297e-01 -4.247451424598693848e-01 -2.322979122400283813e-01
1.889797002077102661e-01 -4.246363341808319092e-01 -2.445553690195083618e-01
1.663427203893661499e-01 -4.245203137397766113e-01 -2.552043497562408447e-01
1.431184262037277222e-01 -4.244348406791687012e-01 -2.654915452003479004e-01
1.244521364569664001e-01 -4.243751168251037598e-01 -2.723197937011718750e-01
1.061063259840011597e-01 -4.240526854991912842e-01 -2.788241505622863770e-01
8.948744833469390869e-02 -4.237748682498931885e-01 -2.885903716087341309e-01
7.690655440092086792e-02 -4.226137399673461914e-01 -2.914927303791046143e-01
6.325089931488037109e-02 -4.213119149208068848e-01 -2.925759851932525635e-01
5.194851756095886230e-02 -4.195818006992340088e-01 -2.925839424133300781e-01
4.320089519023895264e-02 -4.181362092494964600e-01 -2.930099368095397949e-01
3.758449107408523560e-02 -4.163181185722351074e-01 -2.910507023334503174e-01
3.037353605031967163e-02 -4.150741994380950928e-01 -2.898372113704681396e-01
2.475577220320701599e-02 -4.127388298511505127e-01 -2.910738885402679443e-01
2.359355427324771881e-02 -4.101400077342987061e-01 -2.921831011772155762e-01
2.374249137938022614e-02 -4.071047008037567139e-01 -2.916896939277648926e-01
2.489716000854969025e-02 -4.028755426406860352e-01 -2.978422045707702637e-01
3.074625134468078613e-02 -3.998020291328430176e-01 -3.028439879417419434e-01
3.897469863295555115e-02 -3.946626484394073486e-01 -3.068573772907257080e-01
4.925853013992309570e-02 -3.912494778633117676e-01 -3.131946325302124023e-01
5.947993323206901550e-02 -3.856820464134216309e-01 -3.161256909370422363e-01
7.036541402339935303e-02 -3.825232088565826416e-01 -3.182459175586700439e-01
8.057325333356857300e-02 -3.811440765857696533e-01 -3.227413296699523926e-01
8.977022022008895874e-02 -3.806115090847015381e-01 -3.348181843757629395e-01
9.716129302978515625e-02 -3.797652125358581543e-01 -3.328727185726165771e-01
